Order_ID,Order_Date,Product_Name,Category,Sub_Category,Price,Quantity,Discount,Revenue,Customer_Rating,City,State,Payment_Method,Delivery_Time_Min,Customer_Type,Year,Month,Month_Name,Quarter,Day_of_Week,Week_Number,Discount_Amount,Gross_Amount,Is_Weekend
BLK101975,2023-06-02,Rohu Fish (500g),Meat & Seafood,Fish & Seafood,295.51,1,0.04,241.14,5.0,Hyderabad,Telangana,Debit Card,13,Regular,2023,6,Jun,Q2,Friday,22,11.82,295.51,Weekday
BLK101976,2024-03-23,Appy Fizz (250ml),Beverages,Water & Soda,51.95,5,0.06,195.33,3.0,Bengaluru,Karnataka,Upi,8,New,2024,3,Mar,Q1,Saturday,12,15.58,259.75,Weekend
BLK101977,2023-09-28,Himalaya Baby Soap,Baby Care,Baby Hygiene,68.94,1,0.0,60.25,5.0,Bengaluru,Karnataka,Cash On Delivery,25,Regular,2023,9,Sep,Q3,Thursday,39,0.0,68.94,Weekday
BLK101978,2023-04-19,Farex Baby Cereal (300g),Baby Care,Baby Food,423.59,4,0.09,1310.59,4.0,Delhi,Delhi,Debit Card,29,Regular,2023,4,Apr,Q2,Wednesday,16,152.49,1694.36,Weekday
BLK101979,2023-04-08,Haldirams Frozen Samosa (400g),Frozen Foods,Frozen Snacks,161.26,1,0.09,124.73,2.0,Gurugram,Haryana,Credit Card,31,Regular,2023,4,Apr,Q2,Saturday,14,14.51,161.26,Weekend
BLK101980,2024-08-21,Lays Classic Salted (26g),Snacks & Munchies,Chips & Crisps,146.64,2,0.2,215.85,4.0,Ahmedabad,Gujarat,Credit Card,32,Premium,2024,8,Aug,Q3,Wednesday,34,58.66,293.28,Weekday
BLK101981,2024-08-24,McCain Smiles (420g),Frozen Foods,Frozen Snacks,293.51,1,0.23,207.92,4.0,Chennai,Tamil Nadu,Credit Card,17,Premium,2024,8,Aug,Q3,Saturday,34,67.51,293.51,Weekend
BLK101982,2023-06-14,Farm Eggs (6pcs),Dairy & Breakfast,Bread & Eggs,61.76,1,0.03,50.92,5.0,Noida,Uttar Pradesh,Blinkit Wallet,30,Regular,2023,6,Jun,Q2,Wednesday,24,1.85,61.76,Weekday
BLK101983,2024-01-18,Kiwi (4pcs),Fruits & Vegetables,Exotic Produce,96.66,1,0.05,68.87,2.0,Ahmedabad,Gujarat,Credit Card,28,New,2024,1,Jan,Q1,Thursday,3,4.83,96.66,Weekday
BLK101984,2024-04-29,Mother Dairy Curd (400g),Dairy & Breakfast,Milk & Curd,61.12,2,0.06,97.67,4.0,Surat,Gujarat,Debit Card,17,New,2024,4,Apr,Q2,Monday,18,7.33,122.24,Weekday
BLK101985,2024-11-15,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,126.27,5,0.12,666.71,4.0,Delhi,Delhi,Debit Card,27,Regular,2024,11,Nov,Q4,Friday,46,75.76,631.35,Weekday
BLK101986,2024-07-27,ITC Master Chef Chicken (250g),Frozen Foods,Frozen Snacks,239.77,1,0.14,181.46,5.0,Indore,Madhya Pradesh,Blinkit Wallet,36,Regular,2024,7,Jul,Q3,Saturday,30,33.57,239.77,Weekend
BLK101987,2024-05-03,Tomatoes (1kg),Fruits & Vegetables,Fresh Vegetables,53.27,1,0.01,47.46,5.0,Surat,Gujarat,Cash On Delivery,43,New,2024,5,May,Q2,Friday,18,0.53,53.27,Weekday
BLK101988,2024-08-17,Farm Eggs (12pcs),Dairy & Breakfast,Bread & Eggs,23.52,1,0.18,17.74,4.0,Pune,Maharashtra,Credit Card,20,Premium,2024,8,Aug,Q3,Saturday,33,4.23,23.52,Weekend
BLK101989,2024-11-21,Godrej Real Good Meal,Frozen Foods,Frozen Meals,146.66,1,0.02,172.47,4.0,Indore,Madhya Pradesh,Credit Card,44,Regular,2024,11,Nov,Q4,Thursday,47,2.93,146.66,Weekday
BLK101990,2024-11-05,Heinz Strained Carrots (110g),Baby Care,Baby Food,412.8,4,0.24,1505.89,5.0,Surat,Gujarat,Debit Card,29,Premium,2024,11,Nov,Q4,Tuesday,45,396.29,1651.2,Weekday
BLK101991,2024-09-16,Himalaya Baby Soap,Baby Care,Baby Hygiene,304.92,1,0.14,249.12,3.0,Pune,Maharashtra,Credit Card,23,Premium,2024,9,Sep,Q3,Monday,38,42.69,304.92,Weekday
BLK101992,2023-11-16,Britannia Brown Bread,Dairy & Breakfast,Bread & Eggs,32.24,3,0.06,109.1,4.0,Bengaluru,Karnataka,Blinkit Wallet,13,Regular,2023,11,Nov,Q4,Thursday,46,5.8,96.72,Weekday
BLK101993,2023-12-31,Red Label Tea (500g),Beverages,Tea & Coffee,208.21,1,0.05,227.47,4.0,Lucknow,Uttar Pradesh,Blinkit Wallet,33,New,2023,12,Dec,Q4,Sunday,52,10.41,208.21,Weekend
BLK101994,2023-08-16,Magnum Almond (80ml),Frozen Foods,Ice Cream,366.54,1,0.0,337.22,5.0,Chennai,Tamil Nadu,Upi,21,New,2023,8,Aug,Q3,Wednesday,33,0.0,366.54,Weekday
BLK101995,2023-09-22,Dressed Chicken Whole (1kg),Meat & Seafood,Chicken,222.39,1,0.06,198.59,3.0,Pune,Maharashtra,Cash On Delivery,34,Regular,2023,9,Sep,Q3,Friday,38,13.34,222.39,Weekday
BLK101996,2023-04-02,Amul Milk (1L),Dairy & Breakfast,Milk & Curd,80.72,3,0.11,183.19,2.0,Chennai,Tamil Nadu,Debit Card,19,Regular,2023,4,Apr,Q2,Sunday,13,26.64,242.16,Weekend
BLK101997,2024-09-06,Haldirams Aloo Bhujia (150g),Snacks & Munchies,Chips & Crisps,25.11,2,0.07,44.37,4.0,Surat,Gujarat,Upi,43,New,2024,9,Sep,Q3,Friday,36,3.52,50.22,Weekday
BLK101998,2023-07-11,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,51.16,1,0.03,43.67,4.0,Hyderabad,Telangana,Upi,30,New,2023,7,Jul,Q3,Tuesday,28,1.53,51.16,Weekday
BLK101999,2023-06-19,Parachute Hair Oil (500ml),Personal Care,Hair Care,116.41,2,0.01,195.92,3.0,Kolkata,West Bengal,Debit Card,19,New,2023,6,Jun,Q2,Monday,25,2.33,232.82,Weekday
BLK102000,2023-07-17,Head & Shoulders Shampoo (340ml),Personal Care,Hair Care,367.2,2,0.13,562.26,5.0,Chandigarh,Punjab,Debit Card,30,Regular,2023,7,Jul,Q3,Monday,29,95.47,734.4,Weekday
BLK102001,2024-05-10,Amul Cheese Slices (200g),Dairy & Breakfast,Butter & Cheese,187.04,3,0.09,459.56,3.0,Indore,Madhya Pradesh,Debit Card,32,Regular,2024,5,May,Q2,Friday,19,50.5,561.12,Weekday
BLK102002,2024-07-13,Spinach (250g),Fruits & Vegetables,Fresh Vegetables,69.17,1,0.03,59.04,4.0,Jaipur,Rajasthan,Upi,29,New,2024,7,Jul,Q3,Saturday,28,2.08,69.17,Weekend
BLK102003,2024-06-13,Amul Buttermilk (200ml),Dairy & Breakfast,Milk & Curd,84.14,1,0.18,58.65,4.0,Gurugram,Haryana,Upi,45,Premium,2024,6,Jun,Q2,Thursday,24,15.15,84.14,Weekday
BLK102004,2024-03-08,Godrej Real Good Meal,Frozen Foods,Frozen Meals,219.78,2,0.1,316.48,2.0,Lucknow,Uttar Pradesh,Credit Card,32,Regular,2024,3,Mar,Q1,Friday,10,43.96,439.56,Weekday
BLK102005,2024-06-02,Aashirvaad Atta (5kg),Staples,Atta & Flour,187.66,1,0.15,135.58,4.0,Pune,Maharashtra,Debit Card,40,Regular,2024,6,Jun,Q2,Sunday,22,28.15,187.66,Weekend
BLK102006,2023-04-24,Rajma (500g),Staples,Rice & Dal,287.83,3,0.07,682.59,3.0,Delhi,Delhi,Blinkit Wallet,23,New,2023,4,Apr,Q2,Monday,17,60.44,863.49,Weekday
BLK102007,2023-09-10,Johnson's Baby Powder (200g),Baby Care,Baby Hygiene,179.43,2,0.01,337.51,4.0,Chandigarh,Punjab,Debit Card,36,New,2023,9,Sep,Q3,Sunday,36,3.59,358.86,Weekend
BLK102008,2023-08-21,Figaro Olive Oil (500ml),Staples,Oils & Ghee,584.5,4,0.03,2086.43,5.0,Gurugram,Haryana,Blinkit Wallet,28,New,2023,8,Aug,Q3,Monday,34,70.14,2338.0,Weekday
BLK102009,2024-10-25,Amul Ghee (500ml),Dairy & Breakfast,Butter & Cheese,94.58,1,0.01,103.0,3.0,Bengaluru,Karnataka,Upi,23,Regular,2024,10,Oct,Q4,Friday,43,0.95,94.58,Weekday
BLK102010,2023-01-26,Pillsbury Atta (5kg),Staples,Atta & Flour,176.5,2,0.1,238.27,3.0,Lucknow,Uttar Pradesh,Upi,16,Premium,2023,1,Jan,Q1,Thursday,4,35.3,353.0,Weekday
BLK102011,2024-01-21,Colgate Total (150g),Personal Care,Oral Care,164.95,2,0.06,232.58,5.0,Pune,Maharashtra,Cash On Delivery,25,Regular,2024,1,Jan,Q1,Sunday,3,19.79,329.9,Weekend
BLK102012,2023-09-26,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,42.53,2,0.11,71.92,5.0,Bengaluru,Karnataka,Credit Card,18,Regular,2023,9,Sep,Q3,Tuesday,39,9.36,85.06,Weekday
BLK102013,2023-01-30,Surmai Fish (500g),Meat & Seafood,Fish & Seafood,439.43,1,0.05,313.09,3.0,Lucknow,Uttar Pradesh,Upi,34,New,2023,1,Jan,Q1,Monday,5,21.97,439.43,Weekday
BLK102014,2023-05-14,Tide Plus (1.5kg),Household,Laundry,404.08,3,0.13,949.18,4.0,Hyderabad,Telangana,Debit Card,13,Regular,2023,5,May,Q2,Sunday,19,157.59,1212.24,Weekend
BLK102015,2023-12-11,Nivea Body Lotion (200ml),Personal Care,Skin Care,286.18,2,0.09,598.97,4.0,Chandigarh,Punjab,Blinkit Wallet,22,Regular,2023,12,Dec,Q4,Monday,50,51.51,572.36,Weekday
BLK102016,2023-01-10,Farex Baby Cereal (300g),Baby Care,Baby Food,141.58,1,0.0,104.06,5.0,Chandigarh,Punjab,Cash On Delivery,39,New,2023,1,Jan,Q1,Tuesday,2,0.0,141.58,Weekday
BLK102017,2024-03-14,Omega-3 Eggs (6pcs),Meat & Seafood,Eggs,57.96,1,0.03,44.98,5.0,Indore,Madhya Pradesh,Upi,17,New,2024,3,Mar,Q1,Thursday,11,1.74,57.96,Weekday
BLK102018,2023-04-17,Oreo Original (120g),Snacks & Munchies,Cookies & Biscuits,20.15,5,0.22,66.8,5.0,Delhi,Delhi,Credit Card,16,Premium,2023,4,Apr,Q2,Monday,16,22.16,100.75,Weekday
BLK102019,2024-06-13,Nestle Cerelac (300g),Baby Care,Baby Food,475.46,2,0.0,767.87,4.0,Surat,Gujarat,Credit Card,30,Premium,2024,6,Jun,Q2,Thursday,24,0.0,950.92,Weekday
BLK102020,2024-02-10,Farm Fresh Eggs (12pcs),Meat & Seafood,Eggs,47.63,4,0.06,125.36,4.0,Ahmedabad,Gujarat,Blinkit Wallet,43,New,2024,2,Feb,Q1,Saturday,6,11.43,190.52,Weekend
BLK102021,2024-03-30,Spinach (250g),Fruits & Vegetables,Fresh Vegetables,23.77,2,0.12,33.47,4.0,Indore,Madhya Pradesh,Upi,42,Regular,2024,3,Mar,Q1,Saturday,13,5.7,47.54,Weekend
BLK102022,2024-03-11,Haldirams Mixture (150g),Snacks & Munchies,Namkeen,166.72,2,0.05,253.41,4.0,Delhi,Delhi,Debit Card,15,New,2024,3,Mar,Q1,Monday,11,16.67,333.44,Weekday
BLK102023,2024-05-05,Red Label Tea (500g),Beverages,Tea & Coffee,255.89,1,0.13,200.36,4.0,Kolkata,West Bengal,Upi,25,Regular,2024,5,May,Q2,Sunday,18,33.27,255.89,Weekend
BLK102024,2024-07-21,Good Day Cashew (150g),Snacks & Munchies,Cookies & Biscuits,114.28,4,0.01,398.24,3.0,Kolkata,West Bengal,Credit Card,29,New,2024,7,Jul,Q3,Sunday,29,4.57,457.12,Weekend
BLK102025,2023-08-27,Comfort Fabric Softener (860ml),Household,Laundry,374.86,5,0.1,1551.92,5.0,Jaipur,Rajasthan,Debit Card,16,Premium,2023,8,Aug,Q3,Sunday,34,187.43,1874.3,Weekend
BLK102026,2024-03-15,Listerine Mouthwash (250ml),Personal Care,Oral Care,92.75,3,0.11,198.11,4.0,Chennai,Tamil Nadu,Cash On Delivery,14,Regular,2024,3,Mar,Q1,Friday,11,30.61,278.25,Weekday
BLK102027,2023-03-20,Doritos Nacho Cheese (45g),Snacks & Munchies,Chips & Crisps,140.85,3,0.11,300.86,1.0,Delhi,Delhi,Debit Card,25,Premium,2023,3,Mar,Q1,Monday,12,46.48,422.55,Weekday
BLK102028,2024-05-18,Fortune Sunflower Oil (1L),Staples,Oils & Ghee,370.45,3,0.13,870.19,4.0,Surat,Gujarat,Upi,21,Premium,2024,5,May,Q2,Saturday,20,144.48,1111.35,Weekend
BLK102029,2023-10-28,Parle-G (250g),Snacks & Munchies,Cookies & Biscuits,13.38,4,0.16,49.45,5.0,Surat,Gujarat,Debit Card,27,Premium,2023,10,Oct,Q4,Saturday,43,8.56,53.52,Weekend
BLK102030,2023-03-16,Rohu Fish (500g),Meat & Seafood,Fish & Seafood,346.52,1,0.08,255.04,3.0,Indore,Madhya Pradesh,Cash On Delivery,34,New,2023,3,Mar,Q1,Thursday,11,27.72,346.52,Weekday
BLK102031,2023-09-10,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,61.46,3,0.04,168.15,4.0,Gurugram,Haryana,Blinkit Wallet,40,New,2023,9,Sep,Q3,Sunday,36,7.38,184.38,Weekend
BLK102032,2023-11-29,Godrej Real Good Meal,Frozen Foods,Frozen Meals,133.35,4,0.12,563.27,3.0,Chandigarh,Punjab,Cash On Delivery,22,Premium,2023,11,Nov,Q4,Wednesday,48,64.01,533.4,Weekday
BLK102033,2023-01-13,Amul Butter (100g),Dairy & Breakfast,Butter & Cheese,190.18,1,0.07,132.65,5.0,Mumbai,Maharashtra,Credit Card,17,Regular,2023,1,Jan,Q1,Friday,2,13.31,190.18,Weekday
BLK102034,2023-03-10,Huggies M Diapers (16pcs),Baby Care,Diapers,303.37,2,0.07,451.41,5.0,Gurugram,Haryana,Upi,26,New,2023,3,Mar,Q1,Friday,10,42.47,606.74,Weekday
BLK102035,2024-03-13,Amul Corn Pizza (200g),Frozen Foods,Frozen Snacks,273.38,1,0.07,203.39,5.0,Mumbai,Maharashtra,Upi,27,Regular,2024,3,Mar,Q1,Wednesday,11,19.14,273.38,Weekday
BLK102036,2024-12-22,McCain Smiles (420g),Frozen Foods,Frozen Snacks,221.19,2,0.14,437.51,4.0,Noida,Uttar Pradesh,Debit Card,30,Regular,2024,12,Dec,Q4,Sunday,51,61.93,442.38,Weekend
BLK102037,2023-09-04,Fortune Toor Dal (500g),Staples,Rice & Dal,237.82,3,0.15,576.12,4.0,Surat,Gujarat,Cash On Delivery,23,Premium,2023,9,Sep,Q3,Monday,36,107.02,713.46,Weekday
BLK102038,2024-01-31,Figaro Olive Oil (500ml),Staples,Oils & Ghee,355.35,2,0.08,490.38,4.0,Noida,Uttar Pradesh,Cash On Delivery,19,Regular,2024,1,Jan,Q1,Wednesday,5,56.86,710.7,Weekday
BLK102039,2024-12-08,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,46.28,3,0.13,138.91,3.0,Lucknow,Uttar Pradesh,Upi,18,Regular,2024,12,Dec,Q4,Sunday,49,18.05,138.84,Weekend
BLK102040,2024-04-05,Marie Gold (250g),Snacks & Munchies,Cookies & Biscuits,35.58,3,0.22,70.77,3.0,Surat,Gujarat,Credit Card,34,Premium,2024,4,Apr,Q2,Friday,14,23.48,106.74,Weekday
BLK102041,2024-01-26,Cetaphil Face Wash (250ml),Personal Care,Skin Care,148.74,2,0.06,209.72,5.0,Chandigarh,Punjab,Credit Card,22,New,2024,1,Jan,Q1,Friday,4,17.85,297.48,Weekday
BLK102042,2023-06-16,Minute Maid Guava (400ml),Beverages,Juices,148.85,1,0.01,125.26,2.0,Jaipur,Rajasthan,Debit Card,35,New,2023,6,Jun,Q2,Friday,24,1.49,148.85,Weekday
BLK102043,2024-05-26,Nan Pro Infant Formula,Baby Care,Baby Food,189.25,1,0.09,155.0,4.0,Mumbai,Maharashtra,Debit Card,9,New,2024,5,May,Q2,Sunday,21,17.03,189.25,Weekend
BLK102044,2024-07-24,Tropicana Orange (1L),Beverages,Juices,48.17,4,0.05,161.08,2.0,Indore,Madhya Pradesh,Upi,22,Premium,2024,7,Jul,Q3,Wednesday,30,9.63,192.68,Weekday
BLK102045,2023-01-03,Amul Ghee (500ml),Dairy & Breakfast,Butter & Cheese,121.05,3,0.02,266.92,4.0,Mumbai,Maharashtra,Credit Card,8,Regular,2023,1,Jan,Q1,Tuesday,1,7.26,363.15,Weekday
BLK102046,2024-10-08,ITC Kitchens Biryani (250g),Frozen Foods,Frozen Meals,222.97,2,0.05,466.01,5.0,Lucknow,Uttar Pradesh,Upi,41,New,2024,10,Oct,Q4,Tuesday,41,22.3,445.94,Weekday
BLK102047,2024-01-17,Britannia Brown Bread,Dairy & Breakfast,Bread & Eggs,93.38,1,0.06,65.83,4.0,Pune,Maharashtra,Upi,44,New,2024,1,Jan,Q1,Wednesday,3,5.6,93.38,Weekday
BLK102048,2023-09-07,Amul Ghee (500ml),Dairy & Breakfast,Butter & Cheese,198.57,1,0.04,181.1,2.0,Surat,Gujarat,Debit Card,40,Regular,2023,9,Sep,Q3,Thursday,36,7.94,198.57,Weekday
BLK102049,2024-07-17,Bingo Mad Angles (38g),Snacks & Munchies,Chips & Crisps,53.31,1,0.17,38.94,1.0,Surat,Gujarat,Debit Card,41,Premium,2024,7,Jul,Q3,Wednesday,29,9.06,53.31,Weekday
BLK102050,2023-04-11,Bananas (dozen),Fruits & Vegetables,Fresh Fruits,65.7,2,0.14,96.05,4.0,Mumbai,Maharashtra,Upi,8,Regular,2023,4,Apr,Q2,Tuesday,15,18.4,131.4,Weekday
BLK102051,2023-10-13,Maida (1kg),Staples,Atta & Flour,385.3,2,0.14,728.99,3.0,Kolkata,West Bengal,Credit Card,9,Regular,2023,10,Oct,Q4,Friday,41,107.88,770.6,Weekday
BLK102052,2024-11-15,Pampers S Diapers (20pcs),Baby Care,Diapers,190.6,1,0.13,198.99,5.0,Pune,Maharashtra,Upi,26,Premium,2024,11,Nov,Q4,Friday,46,24.78,190.6,Weekday
BLK102053,2023-03-30,Amul Cheese Slices (200g),Dairy & Breakfast,Butter & Cheese,247.22,5,0.04,949.32,2.0,Chandigarh,Punjab,Upi,25,New,2023,3,Mar,Q1,Thursday,13,49.44,1236.1,Weekday
BLK102054,2024-09-20,Sooji Rawa (500g),Staples,Atta & Flour,243.08,4,0.0,923.7,4.0,Gurugram,Haryana,Credit Card,39,Regular,2024,9,Sep,Q3,Friday,38,0.0,972.32,Weekday
BLK102055,2023-07-19,Himalaya Baby Soap,Baby Care,Baby Hygiene,160.03,2,0.05,267.57,4.0,Pune,Maharashtra,Credit Card,33,New,2023,7,Jul,Q3,Wednesday,29,16.0,320.06,Weekday
BLK102056,2024-02-19,WaterWipes Baby Wipes (60pcs),Baby Care,Baby Hygiene,326.87,1,0.08,210.5,2.0,Bengaluru,Karnataka,Credit Card,25,Regular,2024,2,Feb,Q1,Monday,8,26.15,326.87,Weekday
BLK102057,2024-10-12,English Muffins,Dairy & Breakfast,Bread & Eggs,99.6,2,0.07,203.78,4.0,Lucknow,Uttar Pradesh,Upi,34,Regular,2024,10,Oct,Q4,Saturday,41,13.94,199.2,Weekend
BLK102058,2023-02-01,Pillsbury Atta (5kg),Staples,Atta & Flour,201.58,4,0.16,474.12,4.0,Kolkata,West Bengal,Upi,20,Premium,2023,2,Feb,Q1,Wednesday,5,129.01,806.32,Weekday
BLK102059,2024-08-31,Lays Classic Salted (26g),Snacks & Munchies,Chips & Crisps,28.58,1,0.2,21.03,5.0,Hyderabad,Telangana,Credit Card,19,Premium,2024,8,Aug,Q3,Saturday,35,5.72,28.58,Weekend
BLK102060,2024-10-08,Saffola Gold (1L),Staples,Oils & Ghee,328.08,1,0.01,357.28,4.0,Jaipur,Rajasthan,Upi,42,Regular,2024,10,Oct,Q4,Tuesday,41,3.28,328.08,Weekday
BLK102061,2024-08-08,Haldirams Aloo Bhujia (150g),Snacks & Munchies,Chips & Crisps,60.57,3,0.15,142.1,5.0,Kolkata,West Bengal,Credit Card,11,Regular,2024,8,Aug,Q3,Thursday,32,27.26,181.71,Weekday
BLK102062,2024-04-12,Amul Cheese Slices (200g),Dairy & Breakfast,Butter & Cheese,142.54,3,0.03,352.57,5.0,Chennai,Tamil Nadu,Upi,10,Regular,2024,4,Apr,Q2,Friday,15,12.83,427.62,Weekday
BLK102063,2024-11-20,Godrej Yummiez Nuggets (250g),Frozen Foods,Frozen Snacks,100.22,2,0.06,226.1,5.0,Noida,Uttar Pradesh,Credit Card,19,Regular,2024,11,Nov,Q4,Wednesday,47,12.03,200.44,Weekday
BLK102064,2023-07-01,Bikaji Bhujia (200g),Snacks & Munchies,Namkeen,70.15,1,0.07,57.41,1.0,Bengaluru,Karnataka,Cash On Delivery,30,Regular,2023,7,Jul,Q3,Saturday,26,4.91,70.15,Weekend
BLK102065,2023-09-28,Surf Excel Liquid (1kg),Household,Laundry,118.94,1,0.1,101.69,3.0,Chandigarh,Punjab,Credit Card,26,Regular,2023,9,Sep,Q3,Thursday,39,11.89,118.94,Weekday
BLK102066,2023-02-16,Himalaya Baby Soap,Baby Care,Baby Hygiene,60.98,2,0.0,83.66,4.0,Kolkata,West Bengal,Credit Card,19,Regular,2023,2,Feb,Q1,Thursday,7,0.0,121.96,Weekday
BLK102067,2023-01-01,India Gate Basmati (1kg),Staples,Rice & Dal,72.18,2,0.14,93.11,1.0,Chandigarh,Punjab,Upi,43,Regular,2023,1,Jan,Q1,Sunday,52,20.21,144.36,Weekend
BLK102068,2023-10-09,Boneless Chicken Breast (500g),Meat & Seafood,Chicken,310.27,3,0.09,931.74,4.0,Mumbai,Maharashtra,Credit Card,13,New,2023,10,Oct,Q4,Monday,41,83.77,930.81,Weekday
BLK102069,2024-07-27,Steel Wool Pad (Pack of 3),Household,Kitchen Essentials,30.61,2,0.05,51.18,4.0,Lucknow,Uttar Pradesh,Blinkit Wallet,45,New,2024,7,Jul,Q3,Saturday,30,3.06,61.22,Weekend
BLK102070,2024-06-13,Cornitos Nachos (55g),Snacks & Munchies,Namkeen,133.32,1,0.01,112.19,3.0,Bengaluru,Karnataka,Upi,21,New,2024,6,Jun,Q2,Thursday,24,1.33,133.32,Weekday
BLK102071,2024-07-09,Lizol Floor Cleaner (500ml),Household,Cleaning Supplies,53.84,1,0.14,40.75,5.0,Indore,Madhya Pradesh,Debit Card,29,Regular,2024,7,Jul,Q3,Tuesday,28,7.54,53.84,Weekday
BLK102072,2023-03-02,Britannia Cheese Spread,Dairy & Breakfast,Butter & Cheese,244.69,4,0.13,681.22,4.0,Delhi,Delhi,Blinkit Wallet,11,Regular,2023,3,Mar,Q1,Thursday,9,127.24,978.76,Weekday
BLK102073,2024-11-03,Lizol Floor Cleaner (500ml),Household,Cleaning Supplies,56.98,1,0.2,54.7,4.0,Delhi,Delhi,Blinkit Wallet,15,Premium,2024,11,Nov,Q4,Sunday,44,11.4,56.98,Weekend
BLK102074,2024-03-27,Fortune Toor Dal (500g),Staples,Rice & Dal,65.35,3,0.12,138.02,5.0,Mumbai,Maharashtra,Upi,26,Regular,2024,3,Mar,Q1,Wednesday,13,23.53,196.05,Weekday
BLK102075,2023-01-16,Rohu Fish (500g),Meat & Seafood,Fish & Seafood,413.18,1,0.05,294.39,1.0,Mumbai,Maharashtra,Upi,30,Regular,2023,1,Jan,Q1,Monday,3,20.66,413.18,Weekday
BLK102076,2023-10-28,Lay's Masal Munch (73g),Snacks & Munchies,Namkeen,92.27,3,0.09,277.09,4.0,Hyderabad,Telangana,Upi,21,Regular,2023,10,Oct,Q4,Saturday,43,24.91,276.81,Weekend
BLK102077,2024-09-01,Head & Shoulders Shampoo (340ml),Personal Care,Hair Care,221.23,1,0.14,180.74,1.0,Chennai,Tamil Nadu,Blinkit Wallet,24,Regular,2024,9,Sep,Q3,Sunday,35,30.97,221.23,Weekend
BLK102078,2024-04-30,Colgate MaxFresh (150g),Personal Care,Oral Care,76.91,2,0.12,115.06,5.0,Hyderabad,Telangana,Upi,9,Regular,2024,4,Apr,Q2,Tuesday,18,18.46,153.82,Weekday
BLK102079,2023-02-16,Cling Film Roll,Household,Kitchen Essentials,78.39,5,0.0,271.62,4.0,Bengaluru,Karnataka,Upi,17,Regular,2023,2,Feb,Q1,Thursday,7,0.0,391.95,Weekday
BLK102080,2024-01-04,Oral-B Toothbrush Medium,Personal Care,Oral Care,104.23,2,0.13,136.02,2.0,Ahmedabad,Gujarat,Credit Card,16,Premium,2024,1,Jan,Q1,Thursday,1,27.1,208.46,Weekday
BLK102081,2023-10-07,Horlicks Junior (200g),Baby Care,Baby Food,312.86,2,0.03,667.64,4.0,Jaipur,Rajasthan,Blinkit Wallet,37,Regular,2023,10,Oct,Q4,Saturday,40,18.77,625.72,Weekend
BLK102082,2023-11-03,Godrej Real Good Meal,Frozen Foods,Frozen Meals,189.43,2,0.11,404.62,4.0,Indore,Madhya Pradesh,Upi,22,Premium,2023,11,Nov,Q4,Friday,44,41.67,378.86,Weekday
BLK102083,2024-10-07,Pantene Conditioner (180ml),Personal Care,Hair Care,270.67,1,0.01,294.76,2.0,Gurugram,Haryana,Credit Card,41,Regular,2024,10,Oct,Q4,Monday,41,2.71,270.67,Weekday
BLK102084,2023-10-11,Potatoes (1kg),Fruits & Vegetables,Fresh Vegetables,44.18,1,0.01,48.11,2.0,Chandigarh,Punjab,Upi,45,Regular,2023,10,Oct,Q4,Wednesday,41,0.44,44.18,Weekday
BLK102085,2023-07-30,Haldirams Mixture (150g),Snacks & Munchies,Namkeen,113.02,1,0.05,94.48,5.0,Lucknow,Uttar Pradesh,Upi,39,Regular,2023,7,Jul,Q3,Sunday,30,5.65,113.02,Weekend
BLK102086,2023-02-13,Colgate MaxFresh (150g),Personal Care,Oral Care,176.54,2,0.13,215.03,4.0,Ahmedabad,Gujarat,Blinkit Wallet,18,Regular,2023,2,Feb,Q1,Monday,7,45.9,353.08,Weekday
BLK102087,2023-04-13,Amul Vanilla Tub (1L),Frozen Foods,Ice Cream,324.45,4,0.02,1081.07,5.0,Ahmedabad,Gujarat,Upi,40,Regular,2023,4,Apr,Q2,Thursday,15,25.96,1297.8,Weekday
BLK102088,2024-03-31,Farex Baby Cereal (300g),Baby Care,Baby Food,167.46,2,0.07,249.18,5.0,Surat,Gujarat,Blinkit Wallet,26,New,2024,3,Mar,Q1,Sunday,13,23.44,334.92,Weekend
BLK102089,2023-11-19,Colgate MaxFresh (150g),Personal Care,Oral Care,180.17,1,0.23,166.48,4.0,Gurugram,Haryana,Upi,36,Premium,2023,11,Nov,Q4,Sunday,46,41.44,180.17,Weekend
BLK102090,2024-03-24,Steel Wool Pad (Pack of 3),Household,Kitchen Essentials,134.63,2,0.02,211.1,5.0,Indore,Madhya Pradesh,Debit Card,28,New,2024,3,Mar,Q1,Sunday,12,5.39,269.26,Weekend
BLK102091,2024-12-17,Mangoes (1kg),Fruits & Vegetables,Fresh Fruits,31.1,3,0.07,99.78,4.0,Indore,Madhya Pradesh,Blinkit Wallet,20,New,2024,12,Dec,Q4,Tuesday,51,6.53,93.3,Weekday
BLK102092,2023-12-22,Maida (1kg),Staples,Atta & Flour,307.15,1,0.0,353.22,4.0,Noida,Uttar Pradesh,Upi,24,Regular,2023,12,Dec,Q4,Friday,51,0.0,307.15,Weekday
